,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25
12,2,4.8473336547642125,2.6842405566417655,-0.27566579013043824,-1.2377613823810356,-1.3380211497469703,-0.5572191032538126,-5.401234523952163,3.1392633716255434,-4.78939968328643,2.6842405566417655,0.8116435080332278,0.6916634066338488,1.2674548187737342,-0.12951014741802577,-1.2110984962841045,-3.7350674133731867,-8.50264060153441,-0.8412805217807061,4.663783672921659,-1.954328233102439,1.3364681442817292,0.9676441349335824,1.4930719318272194,-0.11998223133332578,-0.13947817440018426
13,2,3.4113279432926733,0.34089046537867046,0.52748788531466,0.22005639971485927,-5.060013615361429,-1.3032745227865112,-3.3050978537901234,-0.06727733353445392,0.20505050183716297,0.34089046537867046,1.5303687672124062,0.8474616207752864,0.6495273442419929,0.43539278147329197,-0.852988308256058,-1.5185647019556,-2.5231698832046847,1.4848966935624692,1.1421285427374297,2.017686012380236,-2.8461891394493812,-0.43003279826492957,-0.3763467187995735,-0.9276250148782618,3.754708367657852
14,3,1.1174513112950082,-2.6562877931666202,0.6998809848927334,0.13762331718002557,0.13797206475726256,-0.8836351680114346,2.968549865955197,-0.09582752530824087,-7.910563828079315,-2.6562877931666202,-1.2426308326078541,-2.1139726918507544,-2.083757880331841,0.8604447751140891,-4.137199623876443,4.521211555104651,-0.33725010284071577,1.783129678825229,0.09085949301245147,-3.024654975414864,2.7520540343713416,-0.22469833529942604,-0.7394524386390666,0.27299356010396486,-0.388500210185569
15,3,5.388231544050356,1.2161200518659157,0.6253173860058151,0.8837440740643699,-4.187919554020311,-1.8492843443600504,0.1773092816352106,-0.8502603329687681,-2.3954120988415566,1.2161200518659157,1.2577374173115534,-1.91898165159123,3.631333125262827,-0.938137003954271,0.3067975455351214,0.37003680784950377,-2.2958428467208902,-0.15237468232302073,1.815971150337289,-0.46902784419856214,0.06020596771221878,-0.19043182092682,-0.22355056926659164,-0.6078525139724311,-0.03806722496804135
16,2,3.9069017808135924,-1.4686676974303856,0.29877448645185123,0.46850685272005554,-1.0009438018121943,-0.5399789198636818,0.3985310505225156,0.6613123197459785,-3.054800362684204,-1.4686676974303856,-1.5235459597125673,-2.3510343162140814,0.3069752791146894,-1.7564808192948753,-2.5322359352636217,1.4031897725873597,-3.6254870689263305,0.07385857217826282,-0.2906413994938787,-1.808553915620096,0.3514556152405589,2.088538063789351,2.0378327996993355,0.5862405524503765,-2.6785475226020226
17,3,-4.168662165391427,0.4960298536030743,2.5072686095655006,-0.24109595846949491,5.010880359789878,0.17884115113571797,-1.412060400113362,1.8621402684623283,-2.4892041456877356,0.4960298536030743,-1.8354303004405215,3.3785660897391856,-4.009068102751139,-1.3237027605732632,-0.47974029811416596,-1.2823366981831807,-0.06611870056035568,-0.06623224238205588,0.506736137967613,-3.4445399798905445,1.7271265101136315,-0.3154405924401976,-0.7171428690039946,0.6522102750719273,1.4329681749962273
18,1,-2.5930846326042656,-1.325659042176992,0.4523620499177027,0.5608248060957199,-0.7422551373280094,-0.5104083838707691,3.609909674051018,0.6067939911333955,-0.0753805587466321,-1.325659042176992,-0.7499906851971725,-0.9534109350154102,-1.376287448162176,-0.9823298629960727,1.1426304802467615,1.4572133804527474,5.206469313739919,0.8724802446731907,-0.9556118392560794,2.71123076398625,3.797119083906547,1.325637089973622,-0.31568735601526354,-1.0323692704502363,-0.7272365255790684
19,0,2.679728800654231,0.3826607130364923,-0.9519867228238882,-1.0807843973396645,-0.710234733760415,-1.3061528402224147,-0.921566635716537,2.3212683604256656,-1.375669441181833,0.3826607130364923,-0.8279910403288865,0.24934977726758303,2.371118377542278,0.3500201828923082,-0.5721822918614327,1.8267555382085527,-1.024828829972247,-0.4258583931827623,1.7162813162231925,0.9546165356405564,-1.1693549171491995,1.4253045588241002,-0.9932434226274577,-0.5268069571502232,0.5368661602324204
20,2,10.356798785030778,0.5910191303489029,-0.2645621106408438,-1.7527690988625948,-1.5616461926560623,-0.21782479332090857,-5.21931223317668,0.9129978497694761,-7.923298867235415,0.5910191303489029,1.3664129977787298,-0.5219078134927176,0.8726080118056297,0.8178825089312802,-2.925869685397652,-2.8241927355482397,-12.597340207111499,0.7965991367286597,1.8335874669240853,-8.09719203359219,0.04368942735635942,-0.5395698374001225,-0.3743833193364342,0.4894214371935809,-4.450819511845268
21,1,-6.358725518222131,-0.8865092670188744,-0.34244782790514094,2.4758089019003653,1.5441996981142245,-0.5318859559558489,3.9049959464876656,1.0643276791329144,3.749437588733775,-0.8865092670188744,-1.0429519564353338,-0.8182470481853875,-3.529172780440116,0.486352562095102,1.161585555920251,-0.8331641147463283,5.193509392597527,-0.41470957054733804,-2.9591193411325563,0.6812945645364646,2.0523766371463754,0.7992291179455638,-0.4259488488355123,2.383662658815013,0.7112202936630694
22,2,-1.389516445237493,0.6669484096880852,1.0928286690181757,0.16326274341565988,0.6039205889949532,-0.1755269918586628,2.853314383097614,-0.5662675714298867,-1.2524958035678926,0.6669484096880852,0.3874289820432212,-2.1463666883704806,0.41025048182745727,1.6632233056538144,-1.0006645700639698,1.3638457376299284,0.5374417651476013,0.3465641000987023,0.5178697181005284,-1.7693030369069414,0.6182687845754612,-0.009661036984437557,-1.133218616273294,-0.007392082058685287,1.6822481880895115
23,0,-5.027796342912653,-1.705827692509093,0.19570892388461303,-0.4637804731867571,-0.378206028219779,0.8318328406263333,0.9561891169552578,1.71417212399055,6.276904409594584,-1.705827692509093,0.23651250680882355,-0.8355193142560003,-4.112446839256394,-1.445015608203352,0.9669841006266097,-3.3758060904368397,2.7038415489802525,0.05286663567097401,-2.9427698629059664,4.85180689758459,2.377571925017976,0.6687755494988562,-0.22726579050998688,1.1498540276767824,-1.5385433633376673
24,1,-3.4342589937597436,1.0498177677183347,-0.43215345149726414,-0.21650432907534675,1.5595016141881382,-1.2741086158255266,-0.6262790849016063,1.6618071392053304,2.03827129882109,1.0498177677183347,-0.4330995627549892,2.1074105444430353,-0.6755896036139281,-0.4999285205350351,1.3483980060864829,-0.8067594066509729,2.4742196129351317,1.5288143806825156,0.8611884589374293,2.1728521551964795,0.3250546263719055,0.8949859412767073,0.32836382657010643,1.8021213685858672,2.233168256885197
25,3,-2.2275614866593205,2.912756833747354,1.137491459059927,0.40923504268810107,0.7267584740039904,0.05281665303428296,5.047519736467509,-0.38376640221974245,1.1490535026397337,2.912756833747354,1.771586989684302,-2.394133819958937,3.49371950446702,-0.3981907349200027,2.3909567440745967,1.4857402083261446,3.8255969648541877,0.35976525761289246,0.9593282944064125,-1.5746456102525723,0.6665685228307593,0.1966555063257548,-1.2734652670173592,0.23035291377963452,2.254501390169891
26,2,-2.1635957094619607,-3.2840619809660594,0.02263559261557177,1.4711001527563217,-0.07311229878190426,0.0872319601079769,1.8437402905923777,0.08818176937558443,-0.1852742517617277,-3.2840619809660594,-0.9711789075345457,2.0795975482720235,-3.7116938844784797,-0.6903386336530566,0.4118048387447498,2.247517288396413,5.843476398533207,0.516703466499833,-3.184588300666745,1.3490760137725641,0.9947473858827185,-1.0544526466009863,0.6096439166413002,-0.09283801191533209,0.11843018291010113
27,3,-0.21400457836115563,2.129629713924746,0.9353749193808721,0.6477605533288472,-0.4014822634898131,0.5075537963733514,2.637913544723396,0.5162284592569472,-1.3728339747299583,2.129629713924746,-0.15351279478370225,-1.324317423244915,2.5104415842162644,-0.5036232387565246,1.4714213332239745,0.9242357986470603,1.751739232113467,1.1316889292469032,1.8478851546093746,-0.8151030443322671,1.6878880074219906,-1.0560199327838202,-3.120135111703762,0.957890197055161,1.3831004195802785
28,2,-1.3306356089983495,-1.0474866290902236,-0.87060058664192,-0.45696860229371605,-0.3670197794945179,0.26697153938392437,1.6278463005891952,0.12126617950004284,-0.09782834063215229,-1.0474866290902236,-0.5414018509157243,-1.0725451336079024,-2.4592385734819167,0.0833070736261397,-0.8726962249629348,-0.5110993587516538,0.42884161813008015,-0.7078951655234479,-1.7527948636714104,-1.4910775319038918,0.8038497982918958,-0.2833897484358149,-0.6767384505787233,-0.07510637995125241,0.3847551139887153
29,0,-3.382105629853581,-0.8237378956906675,-1.0794363375213887,-0.8201854924946361,0.0346242214831807,0.6181787066257228,-1.2277782163533388,-0.9675963849329364,4.784233487468651,-0.8237378956906675,0.5363796241834111,1.4430367219562106,-2.44543976456191,-0.9794486723101966,-0.35388152530356554,-1.3802224480487448,1.5377077422659269,0.5540704974247699,-1.5229789423304232,3.118383771984576,-2.310796002050825,1.0605781827981242,0.8223978974385928,-0.04390418187738307,2.7870277720029635
30,3,3.3763368663280624,0.9894630715884662,-0.47723131713645894,0.10191070563149006,-3.276046674267455,0.7264520681711909,1.2905439881936995,-0.13876120823372365,-3.350835612648612,0.9894630715884662,-0.5570188224856467,-1.6399014732066903,2.800889078109998,-0.10258744946580176,0.6500599367536861,1.151941076431202,-0.04658581665217165,0.5174195856307295,2.2140369669365216,0.5145468494213415,2.173221490492255,-0.3390073050652992,-0.6311225035903164,-0.8235201086371922,-0.029716599397732607
31,1,-6.899070058575492,-0.0673397480654587,-1.7556838931140275,0.569172469273327,1.221976739884234,1.4274711776000555,1.979890093749918,0.28668600788566206,4.280630460395427,-0.0673397480654587,0.4514222111290388,0.8228477755318048,-5.974625119610904,0.8025601613501147,1.4885280609108138,-4.560166601514286,3.2335672428863615,-0.13538122763555238,-4.093701941033807,-3.070566941339036,0.7056071400692626,-0.7512869644399567,1.4217639884897986,1.6446819167359656,2.8859492155680653
32,0,-1.7399601553699071,0.6829995068884903,-0.7507497215167568,-0.05944320762231037,0.8145761406225193,-1.6561805090871722,2.3516471448275467,-0.30877812897126133,-1.28041654859257,0.6829995068884903,0.7346808691014063,0.25946416704666286,0.3767577427621698,-0.6188492830641611,1.5605419987685623,1.3156802672806698,3.579749394186768,-0.8942526126636989,0.7526221151369028,0.17248102437521132,2.499656591875407,0.26191293956519707,0.1767245766764805,-0.4360298716799521,0.5443425895060069
33,2,0.3499641795180773,-2.1235654189327566,0.17481738576401384,-0.24265976770293154,-0.6251158132810096,0.4840929205479141,-2.543778485737521,0.46994902343320055,1.557599973081771,-2.1235654189327566,0.6319752121369356,1.4976795667698157,-2.5302343620102064,-0.9809791311778991,-1.7020761132212736,-0.5772233945598882,-1.2070081694273127,0.6797224508670392,-1.5359427474250815,1.833162499177724,-1.9985529560976247,1.4851385836594742,1.3576525948335265,-0.16361563357625572,0.2817957162149467
34,1,-4.983107105403776,1.161897460104819,1.0928187944863412,-1.0577430873212048,-0.06678008258025211,0.12360941667423614,0.2967226511339668,0.08317396269324717,3.0763696572572927,1.161897460104819,0.6563040928965618,1.741526470928985,-3.946051758955164,0.8480308074182121,1.9221871235796328,-4.432005193437597,2.3905740828414195,0.5942139148711857,-1.8364249755571005,-1.8961306932651607,0.2576336259767439,0.9496698361376049,-0.5813846261633726,-0.7462733272648139,4.1362902271225375
35,0,-1.0034389999202782,-0.13333061097677726,-0.8986338859440102,0.3073189109003359,0.3801618755061188,-0.910866911113278,0.21266722155222254,-1.3195360655418777,-1.2041370350841671,-0.13333061097677726,0.09032298920471815,0.9899808590265873,-0.23490821010770777,-0.9701896030546521,0.361834639548719,1.1302749668692014,2.054267961761389,0.9827029767980973,1.1468628168191128,2.1026154438487565,1.8106819433863075,0.7144875495305844,1.4698891804347114,1.1816377236313966,0.42206963669185005
36,1,4.676690922359405,0.44771250062205714,-0.20260767240761088,0.9694648115709661,-1.9780412716627271,1.264828932286509,-4.553645160865018,-0.3038765474410069,-1.588086151015463,0.44771250062205714,-0.501590224395494,2.7625547655517333,0.758566682138429,-0.9874918314905933,0.11413760712313717,-1.4582824637223675,-3.572298454404459,-0.21149382434396427,1.2569991870901502,-0.32830366591193627,-1.7602537616995266,0.7931581499612135,0.04424890796847197,-0.38729564652608406,0.3206569202198214
37,1,0.25251042676189844,0.037841794614389974,1.7405840375288966,-0.618639546956677,-0.8531934899009699,-1.7117700150409771,-1.2787787165468558,0.9169070369210335,-2.6281866502373816,0.037841794614389974,0.021691044523599337,-0.07920993570901622,-2.185351652369879,1.3649260038602746,-2.046325231312371,-1.575597293850425,-3.030813931682519,-0.907782403913881,0.6581424408076707,-2.077788688642864,0.48419786318845126,-1.1538440037597208,-0.26333491414268906,-0.1767399491706039,1.9119002920599635
38,2,-2.0324284880304173,0.7496840245147618,0.7180174857361201,1.1522652430774485,1.4764889239908037,0.4258127733770949,3.5828752960985026,0.7258192469354129,-0.46053503290243825,0.7496840245147618,0.6530453333344113,-1.9798470476457108,0.8980486210508574,0.9031068488717344,0.8458840572838909,1.297518970347022,2.3637979806087563,0.9690214717052399,0.5760518900219874,-0.09771121358382281,2.93012508666578,0.8387867014030786,-0.20836983211274349,-0.23253964086871162,-0.9105094624711169
39,1,5.034157544839471,3.6523224075095144,0.373753483236239,0.3065104011813499,-2.6576269959531507,0.375523767459608,0.9228408453322056,1.0401488275011797,-2.707965403579487,3.6523224075095144,0.3560412573863778,-3.003700993054481,4.063698589576991,-0.4411899068505778,1.1300304277138205,-2.2296425999799685,-4.826457063229193,1.1728436107021627,1.9947051385248356,-5.912278833494935,0.4042296063186265,-0.5695476674488641,0.47397407866824004,0.8809844793682229,0.02994397656950956
40,1,-2.9656097327368656,2.343935920998173,-0.06285063262670701,1.141672605375266,1.362861392364919,0.35749834796461233,0.42359206270882765,-1.0686337548395386,1.939091438813494,2.343935920998173,0.4601570583228278,0.9097922480792989,0.8822913747193396,-1.2169200171663734,1.7845700771204824,-0.939113827933931,1.9454110014184978,1.1074585721454604,1.4114147820023777,0.5992706987635669,0.11279803302850469,-1.0216003388111663,0.9662755600349381,-0.46219004401723696,2.735738742037405
41,0,-3.107633780196238,-1.8041357107716312,-1.463439649139616,0.29246100708502,-0.9338594951196314,1.0633128576326818,2.005777929950559,-0.15307711192521897,1.547137640692198,-1.8041357107716312,-1.4099166800283491,-3.345443260417883,-2.9096860031814353,0.525220024342736,-2.842632225922056,-0.33576746514353173,-0.17886082979623794,0.4188954737885989,-1.1256059627697574,2.53035676373682,1.4369663254450864,0.1677124612307926,-1.439745466440867,-1.9117691588976569,0.49728037499608435
42,2,-3.0176057405984364,-0.35806301626770853,0.4250050169202697,-1.0109772908081276,2.303395165507055,0.9742391465098665,2.8557834175698265,0.14707078510172947,-1.5753352113462638,-0.35806301626770853,-0.8161529152362746,-1.7606666409495797,-3.27179346217507,-1.1232357748944681,-0.6010540051021754,-1.2122557899109814,-0.035051583286635574,1.6000959973361135,-1.4208178276489356,-3.906559702105342,3.6130787884323508,-0.2047344340138115,0.40552312109696764,-0.7296593849480487,-1.4526500169031618
43,3,3.33089992440083,0.755121542441401,0.9130480134396702,0.4769863588190508,-1.378629866131238,0.09753845299959028,-0.24213454520239,0.013862167305817366,2.8999467485446466,0.755121542441401,-0.45779517352433463,-2.347115751094822,2.9815275603942664,-0.36140659448058654,0.7960922375075397,-1.3143589518095116,-2.9657961735099247,0.7572972431001059,-0.020749836202949318,1.0197971712837688,-0.5714855917437108,-0.8962416285189596,0.24640374773600998,-0.6287935707015815,-3.3133081094944488
44,2,3.5597745219583574,-0.17577699356673096,-0.491956938396777,-0.029075284623977404,-2.0667743131760967,-2.1046504563850563,-2.7826421509007493,0.5570957954121382,-2.609038282966734,-0.17577699356673096,0.9337034135848531,-1.785066296631672,-1.826700458933738,-0.5555549452287589,-2.784546564269029,-3.7207969515732455,-7.7800051342539325,0.1321983709701543,0.4468137417909165,-2.8503962642127685,0.9267017507580982,-0.1846681867578501,-2.0390581922788225,-0.06012249648420068,-1.5917185437155075
45,1,3.0565843239668644,1.2852910771099428,-0.32465754829175086,-1.136708984364367,2.4857437819063457,0.32772771736636397,1.0328547090767177,-1.2266332855146778,-6.527754888817271,1.2852910771099428,-0.07689710573835992,2.0954848631068095,2.962528988596921,-0.12042994702129095,1.5416719631924196,3.8887199109044928,1.4125657559579659,-0.21650147926599142,2.2455802322789933,-4.202598664694623,1.6249975595607222,-0.01874625555218376,2.0791012089851963,1.3726035891711146,-1.0700848346856666
46,2,-1.8744558002502625,-0.318249369959416,0.7396017445250552,-1.264151021862391,-0.5716643548035426,0.5687445389545406,1.9068172209349656,-1.1315328132889808,0.04434433870973391,-0.318249369959416,0.7915951032757277,-0.8779865524367383,-1.7648653296787273,0.1629071024251715,-0.12381880322517311,-0.4533171140298641,1.4605582926341862,0.17573169399969338,-0.9960503921803495,-0.7570635727079741,1.157758897444445,-2.1014129554527115,-0.43356143525987634,1.4619970844379635,1.2479723689182558
47,1,3.7414796581363348,-2.634470898106651,-0.8890451506599306,0.5406806753406568,-2.8148587147097106,-0.3513691538289361,-3.7837524955402477,1.263510202947859,-0.6624843177365187,-2.634470898106651,0.8634200102758869,-0.4765232958503226,-1.9684242781204553,0.6192809201048323,-4.815235715393522,-0.30561325302721765,-5.919541918662557,1.512520265380494,-0.7203973732815868,0.9255541963298389,-3.472779653890693,-1.5994354915501119,-0.6663196016126971,-0.3219955684621807,0.6654195592291713
48,2,1.6749141533964842,0.6785324504667081,-0.7968296781894117,-0.7118679681431967,-2.5655677686100202,-0.8660577968109384,-2.2140008367285224,-0.12448802200860765,0.9426488302447474,0.6785324504667081,0.5012954851532518,0.46713614913626456,0.25004116460770354,1.9550819389789171,-0.012116876056136733,-2.0653114825102654,-2.0604012899449358,0.3580624639424208,0.6904821773393192,1.0458699978084496,-1.2019760630350138,-1.1449755457413093,1.9483936387231866,0.5736691319753492,1.6467719089744643
49,0,0.8925712958885451,0.8795575141328182,-0.5052873565926583,0.20390772312675703,1.2726038345026525,-0.5407347137753278,-1.1242131945612635,-0.26666685004805,1.5556500306173202,0.8795575141328182,1.1117178046849363,-0.08235249072493919,2.259188683308909,-0.48352511709454704,-0.1181660700373813,0.4589467928286539,-1.5846995340081913,-0.5075020971759912,1.3527423676291876,1.565172741989997,-1.2032247403722534,0.03738324826057794,-0.2917824975671097,-0.7212863220824443,-0.7615110646091199
50,2,-0.45182473999882033,0.07913420304985057,0.9132498830785019,0.2252842415123713,-2.5166326821443064,-0.6644015727600809,-0.1225825920841164,0.21375779939571155,1.7669409297765717,0.07913420304985057,-1.1190661022396093,0.5202663061045966,-0.6003691564001298,2.5093820666282927,0.8666783182168388,-1.1600684683957143,1.5539952522066065,2.067217331356233,-0.4903906332907323,1.6871775315170519,-0.5269106819984023,1.7150474992130145,-0.4107385647325654,-0.3742337063817053,2.326521661338819
51,2,-1.1119081727267224,0.41491626022661754,-0.015822916698175857,1.5397935285323237,-2.16623804474238,0.10117739210562607,1.2114875764870723,-1.556921737199317,-0.7286527432129457,0.41491626022661754,-0.5976880175356284,-0.35283669831122444,-2.1590928984607913,1.1541997288085966,0.18799637307789033,-1.92631750496607,0.6669822347488288,0.564221721302113,-0.9299795909198995,-2.546246142378387,0.60517638674138,1.8417238773812292,0.5161761754132348,-1.6917046167779006,3.127768659041118
52,1,5.258440274192895,0.7568682457301611,0.5785486721809678,-1.165774225272702,-2.756931577202748,0.5759007243156996,-4.277788776389532,-1.1426617464753097,-2.814769481440599,0.7568682457301611,1.5038485993525579,0.8211533509612975,0.46515291084497523,1.6477399866113134,-0.8724941297622062,-2.680031241754312,-6.054003062388109,1.044753740487515,1.7932455786470762,-1.3688386028851023,-0.3295165146896909,-0.8098211715550047,0.41522959848001995,-1.2954868431713022,-0.40652490061484403
53,2,-2.511579434170038,-0.05409856516896436,-0.815216893419177,-0.5676439177771088,-1.4221381990370765,0.35137951456992866,2.207128583855798,-0.2929445679773456,-0.3798198143014997,-0.05409856516896436,-2.199521806403357,0.2566660967929971,-2.016338851797526,0.21000302556139258,0.9127549716594968,-0.32080929725286966,3.657768682771999,0.4899315597223918,-0.8955378144748114,-0.49802940789920436,1.3969738830507303,-1.0367401975453918,0.4858680464197753,-1.1662934791276767,2.989557985678115
54,3,1.4941672024059134,3.3745668651726315,1.152910551022528,-1.126616789318432,-1.9234425903172427,-1.3187444247297861,0.9613412865034946,-2.445142423832447,0.14873821486931182,3.3745668651726315,0.1761931593242407,-2.0373591772210538,4.3741759175078565,0.36615107970537075,1.7394462066829015,-0.7821432795998757,-0.8169443221284549,1.0379966260682163,3.1787158849613966,0.7178147270401122,0.9567402926117191,-1.5732009228830053,0.13505550340202094,-0.6251844529610734,1.2316942295786657
55,3,3.2795782327192784,-2.06563776268062,-1.4250794977243415,-0.6951447013106098,-3.2402157491086427,-1.230318373747072,2.770757558905338,0.7150839320453956,-3.722226248754154,-2.06563776268062,-1.050916813046083,-2.205124629414724,0.4805932059927731,-1.4818826786238117,-1.1964329437788983,3.3043060676529836,1.1744573292132123,-0.08454869377165755,-0.6887541892332237,-0.03482394340515568,1.4261870710315168,-0.014885308032362252,-0.15665324174002168,1.164643652090321,-1.0740278754797368
56,1,3.76116215140756,-0.0742679666497294,1.1361579801085535,-0.32096812634679617,-2.17229928440178,1.264943837380843,-0.9394644352032336,0.4612042233672068,-3.429092972902281,-0.0742679666497294,-1.0796968837463792,-0.5595518756689489,-0.011364554845331207,-1.1742983072529039,-0.5660451358061153,-0.9366821853489341,-3.1233074878367293,-0.6005638705985219,0.6418739701341084,-1.9012392093643302,1.4720141706517653,0.8748719322424827,0.3143459994198743,0.5103181391974027,-1.3471381072750879
57,2,5.030704294564198,3.5503985055057474,1.7550223465040606,0.5665097231524907,-1.4497628060337924,0.43098103322822434,-1.4302018764685922,-1.1827100932970402,-6.593484657589914,3.5503985055057474,1.2366788983429358,-1.277451698470115,3.477447559977737,-0.5506052049348258,-0.4753412328971389,-1.1729468931518723,-6.0923125524218955,-2.542183461170936,4.841603370723751,-4.380388790155658,1.9466146288768196,0.4918263853808589,-0.3007310645048644,-0.5915370516154085,0.5627636333269378
